data_limb,ipsi_limb,contra_limb,analysis,variable,statistic,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101
CONTRA,DOM,NDOM,id,wrist_dev_moment,sd,0.101754869,0.106196095,0.106982122,0.10297401,0.095350504,0.086989777,0.080792727,0.077760723,0.077377459,0.07826619,0.078912087,0.078664381,0.077878708,0.077205172,0.076939715,0.077160479,0.077966327,0.079084269,0.080220053,0.08242132,0.087308492,0.094616061,0.102828406,0.111608423,0.11806754,0.117404697,0.110566647,0.1074151,0.11783628,0.134599917,0.147068399,0.155635706,0.163499897,0.168363583,0.164808609,0.149774885,0.129192601,0.113510168,0.105824822,0.102917127,0.101272852,0.098815803,0.095814501,0.093525338,0.091454402,0.089927423,0.090145049,0.091140198,0.091579785,0.091617632,0.091689731,0.091718001,0.091528296,0.090993155,0.090186164,0.089629973,0.089496503,0.089305171,0.089100902,0.089848283,0.092163846,0.095403203,0.098184439,0.098916095,0.097393902,0.095979457,0.097856659,0.104568812,0.114751166,0.125674604,0.135533813,0.143898401,0.149814156,0.151762918,0.149611908,0.143832623,0.133988466,0.120308472,0.106922294,0.099720147,0.100033094,0.102469445,0.101742575,0.097703346,0.09303159,0.089285649,0.086648638,0.08465456,0.082795586,0.080875321,0.078876411,0.077116692,0.075787465,0.075214327,0.076697174,0.081917964,0.091305538,0.103128108,0.113187702,0.115798684,0.107890644
CONTRA,DOM,NDOM,id,wrist_flex_moment,mean,0.137466973,0.135184938,0.138406651,0.143523945,0.146308296,0.144252855,0.137514845,0.128068583,0.118338707,0.11009342,0.104135018,0.100593303,0.099261175,0.099715198,0.101396761,0.103690794,0.105800864,0.106903834,0.106523122,0.104740157,0.102104265,0.099775391,0.099703461,0.103939884,0.112529178,0.122369071,0.130794112,0.139829389,0.154727738,0.179616671,0.213531224,0.249153936,0.277263721,0.292466343,0.295345968,0.290445681,0.282204701,0.27221257,0.259754167,0.243601947,0.224407952,0.204866006,0.188334875,0.177804191,0.173864343,0.174052063,0.174961987,0.174227751,0.171097713,0.16603186,0.16003371,0.154227397,0.14935898,0.145475359,0.142072272,0.138541784,0.134701138,0.130904978,0.127803768,0.125742922,0.124555273,0.124060267,0.124216374,0.124752875,0.125477646,0.126966683,0.130367334,0.137301604,0.149476696,0.167381964,0.188455495,0.207593203,0.220510889,0.226343102,0.227193767,0.225355562,0.221196935,0.214521467,0.206397013,0.198231816,0.19074274,0.183968142,0.177489176,0.170944605,0.164039571,0.156498626,0.148175082,0.138988987,0.129078247,0.119403701,0.111173674,0.105088473,0.101084962,0.098460713,0.096573928,0.095099403,0.09412089,0.094997018,0.100974694,0.115579247,0.138687815
CONTRA,DOM,NDOM,id,wrist_flex_moment,sd,0.078611732,0.081851208,0.083194691,0.081820203,0.078617179,0.075468738,0.073439371,0.072074493,0.070569027,0.068796956,0.067003976,0.065312127,0.06382032,0.06263484,0.061698614,0.061111288,0.061343511,0.062551784,0.064296636,0.066250678,0.068740162,0.072306871,0.077210227,0.088105904,0.114375905,0.144569115,0.155659109,0.152473089,0.157010086,0.168908601,0.175444515,0.172208645,0.162996549,0.152727317,0.141324847,0.130430675,0.123841701,0.12202129,0.121424235,0.119029558,0.114808552,0.106897214,0.09748442,0.091371572,0.08753888,0.084496557,0.082436341,0.079733998,0.074742901,0.068946557,0.065270279,0.0642868,0.064623174,0.065667315,0.067379918,0.069682631,0.072667148,0.075787288,0.077761292,0.078075895,0.077901403,0.078587865,0.080108506,0.082164849,0.085523581,0.09020485,0.094313181,0.09681125,0.099030282,0.102166334,0.104674981,0.105419342,0.106112999,0.106198964,0.10233099,0.095749786,0.091247932,0.09009779,0.090074534,0.089304791,0.088645537,0.090725982,0.094544325,0.096207933,0.094344619,0.09040075,0.086879342,0.086068894,0.088691228,0.093630961,0.098862124,0.102552484,0.10362105,0.101493957,0.09641039,0.089620196,0.083396985,0.080779065,0.082747635,0.084797555,0.081116879
CONTRA,DOM,NDOM,ik,ankle_angle,mean,5.914639099,6.377388804,6.753747211,7.052351111,7.33152794,7.642784052,8.044009289,8.529595999,9.140779859,9.865602187,10.74690853,11.70196226,12.71308692,13.73961885,14.76157428,15.74315621,16.70998891,17.66244717,18.55418081,19.37776071,20.13956104,20.84394303,21.47172363,22.02790453,22.49577323,22.91052446,23.27027769,23.52558696,23.58949461,23.29493739,22.38992434,20.8331497,18.73791697,16.35251118,14.12229931,12.12345608,10.45498161,9.179080368,8.260523887,7.578551901,6.944802511,6.477703794,6.335098048,6.290795678,6.303129497,6.382969042,6.492135698,6.47909488,6.412206714,6.283932279,5.985382228,5.568456084,5.045152217,4.430787643,3.776534648,3.065180189,2.343493358,1.613355169,0.704220424,-0.305015857,-1.282714327,-2.157771112,-2.86560913,-3.453222606,-3.888057694,-4.281738909,-4.703734269,-5.157154378,-5.440769692,-5.868841027,-6.177039391,-5.777551702,-5.383270353,-4.783684561,-3.955126419,-3.350409522,-2.659161048,-1.802172174,-0.890399644,-0.108609999,0.551895692,1.12973391,1.647225926,2.104345296,2.500841591,2.901947919,3.229757522,3.491774665,3.779749276,4.064539223,4.355739385,4.694957715,5.12310472,5.530670501,5.93198193,6.336054459,6.752114372,7.147056136,7.465717408,7.614467982,7.382006253
CONTRA,DOM,NDOM,ik,ankle_angle,sd,3.259168954,3.319898769,3.420779257,3.546635348,3.637055602,3.752115581,3.837721726,3.930898098,4.029247646,4.14086164,4.258827457,4.398126404,4.567299965,4.772868929,4.997700334,5.262844215,5.5113738,5.73592707,5.947837337,6.102119718,6.202234301,6.262695016,6.277893544,6.271612977,6.274114469,6.323394439,6.423307834,6.567815152,6.625949123,6.567796332,6.671005333,7.100093466,7.883410764,8.89486278,9.351621048,9.567275156,9.502638123,8.928970753,7.995162117,7.109133699,6.722504671,6.543313153,6.196798939,5.734605181,5.477951348,5.379622497,5.365311013,5.469569082,5.615291588,5.731280416,5.977418021,6.282542822,6.563523454,6.777187446,6.994355521,7.342466874,7.615860649,7.740336624,7.830200724,7.980657482,8.224576696,8.470812873,8.414408301,8.195602799,7.957742899,7.839496372,7.964856221,8.038915413,8.280064575,8.17968599,7.900989818,8.119942885,8.225828376,8.295394174,7.862149035,7.541103326,7.340696083,6.870360094,6.318333572,5.839230993,5.438757602,5.120384996,4.878997078,4.696813232,4.552021806,4.463892234,4.433314949,4.456278005,4.518849063,4.67855185,4.907978291,4.92129694,4.608995955,4.38838101,4.302413053,4.24966103,4.212360534,4.284935349,4.42488267,4.652322229,4.940818706
CONTRA,DOM,NDOM,ik,arm_add,mean,5.478293782,5.461475179,5.494519064,5.577874495,5.678678622,5.756617976,5.792102819,5.779243511,5.732413046,5.682807781,5.647047505,5.627383796,5.61649455,5.609614465,5.612127962,5.608597102,5.600840995,5.591352082,5.571570553,5.547499197,5.523114547,5.498130279,5.476126233,5.446453602,5.41466835,5.394579062,5.395970873,5.419999196,5.456500863,5.540117052,5.675053021,5.89354569,6.119248801,6.275476417,6.27483325,6.194337433,6.112086123,6.031354196,5.988318824,5.905459356,5.787254716,5.664523222,5.555724115,5.488874098,5.441165435,5.397904319,5.363872883,5.344215345,5.324812036,5.306657737,5.305722929,5.315808898,5.32339773,5.344261931,5.374887891,5.412093893,5.454887005,5.490749972,5.534829686,5.577489465,5.621981488,5.634990111,5.629144369,5.623522375,5.610754106,5.575724738,5.529758872,5.45165646,5.383499186,5.302894041,5.226133019,5.217020877,5.297526748,5.449289086,5.62160794,5.761037794,5.868090029,5.963157671,6.050682627,6.128628022,6.18320857,6.187595073,6.15970763,6.118965386,6.068589568,6.019578362,5.975231712,5.932992537,5.886614204,5.833803936,5.74360542,5.615564091,5.455418529,5.273497926,5.087783418,4.888824132,4.701328419,4.547592351,4.452303988,4.424374286,4.464804035
CONTRA,DOM,NDOM,ik,arm_add,sd,6.682615336,6.66442183,6.650641011,6.658145331,6.663424505,6.68223624,6.706992981,6.717253044,6.719501195,6.725691141,6.731483419,6.73298296,6.74040881,6.752562891,6.761810518,6.764038128,6.766098934,6.767792814,6.766777943,6.770828745,6.774653552,6.779013585,6.776316002,6.76404289,6.749927646,6.723001669,6.697842628,6.663852511,6.591233834,6.514935963,6.461241907,6.458768302,6.515745428,6.589573194,6.681614873,6.791697735,6.933033881,7.087382342,7.223490693,7.332929104,7.363078943,7.351734737,7.340529123,7.387071548,7.456116941,7.505485694,7.531312786,7.531523062,7.525849025,7.506315203,7.48693023,7.468573873,7.455509805,7.44257712,7.416748478,7.395218771,7.375804792,7.352871129,7.315365609,7.24903837,7.174943618,7.124320692,7.074739418,7.042935462,7.031549706,7.027789301,7.041778443,7.054490005,7.072589073,7.07716143,7.066233674,7.031817833,6.960545111,6.836787586,6.678410901,6.519269189,6.388510939,6.29887146,6.254469344,6.284684644,6.295713175,6.255127938,6.217020776,6.199901759,6.218695025,6.283121884,6.3720319,6.465879753,6.558388738,6.649416002,6.732533799,6.78908499,6.861755824,6.954205987,7.066074667,7.194881246,7.299218811,7.370547082,7.418848532,7.41819886,7.397915139
CONTRA,DOM,NDOM,ik,arm_flex,mean,27.93387802,27.89470592,27.75863641,27.61155599,27.44837743,27.34174988,27.32874044,27.43014124,27.60253614,27.80814573,27.99715631,28.13626698,28.20345027,28.20516287,28.15981194,28.07378725,27.97359578,27.88013531,27.79272231,27.72406893,27.69253164,27.69354088,27.71366389,27.72973873,27.71814141,27.70623003,27.68071823,27.64759119,27.68662697,27.79964693,27.96876925,28.16897706,28.32299352,28.39171455,28.37649462,28.33288953,28.29874778,28.34567036,28.47068696,28.68924536,28.94590016,29.20376271,29.41635777,29.57658145,29.66126844,29.69738588,29.67468229,29.60596966,29.54449536,29.49100602,29.43884078,29.34453245,29.19860332,29.03167883,28.85291919,28.66842563,28.48147344,28.31805239,28.1648081,28.04972727,27.9305201,27.82885812,27.77080035,27.67125939,27.59702659,27.52900933,27.50003391,27.52319473,27.61624001,27.78305903,28.07725143,28.48253248,28.884719,29.2040221,29.42402576,29.50738044,29.4893979,29.45349416,29.43991972,29.41861331,29.38555012,29.35884048,29.33665323,29.33494965,29.34355427,29.35795854,29.38624175,29.38334694,29.33557135,29.2605822,29.14918706,29.0077947,28.84480249,28.67406705,28.50231415,28.35474994,28.22141818,28.08995941,27.96481111,27.80614294,27.57159662
CONTRA,DOM,NDOM,ik,arm_flex,sd,10.4625599,10.36687874,10.29124089,10.25354052,10.22983477,10.25978332,10.31077667,10.37406742,10.42746945,10.45636088,10.4521779,10.43295761,10.40756899,10.39045117,10.38887126,10.39156701,10.41570507,10.44843653,10.47714373,10.50867103,10.52453838,10.51754747,10.50830675,10.52869131,10.57918411,10.63094209,10.66354796,10.663181,10.63173943,10.54663158,10.44974244,10.37687673,10.28980033,10.21498001,10.1641384,10.1359981,10.10643946,10.10500329,10.16043471,10.22507018,10.29494086,10.38721669,10.44641964,10.46497317,10.42947792,10.37960566,10.31268416,10.25103024,10.22999183,10.25179808,10.31783078,10.40789508,10.52014017,10.64446008,10.75631305,10.85782666,10.9374389,11.00075761,11.05406349,11.09150969,11.13293268,11.15842185,11.17840274,11.20322509,11.21003388,11.20342374,11.17459214,11.12086685,11.01804575,10.87079387,10.6631727,10.44151486,10.27418884,10.18701158,10.18032151,10.236052,10.35717327,10.54845049,10.78539989,11.00897045,11.16891532,11.26694198,11.32882691,11.35538873,11.3685162,11.37673036,11.36693781,11.35694258,11.34225545,11.32969473,11.31369679,11.27985882,11.21484688,11.14112426,11.06802432,11.01966624,11.01816138,11.06108745,11.10863865,11.135825,11.11931002
CONTRA,DOM,NDOM,ik,arm_rot,mean,67.28944847,67.25815085,67.25884062,67.24019274,67.15454627,67.04441156,66.95268557,66.93354844,66.97703118,67.05873574,67.14650501,67.21586344,67.25076354,67.24644692,67.21246502,67.1684706,67.12822402,67.08936285,67.05696793,67.03692018,67.03678394,67.0563152,67.07489198,67.09178398,67.1031895,67.1120189,67.08419375,67.01160481,66.96918118,66.9305124,66.88546773,66.8190903,66.74606019,66.66410141,66.57816341,66.52885109,66.50547268,66.50686963,66.4957281,66.51249173,66.57509538,66.62824545,66.69784236,66.73963198,66.74053003,66.72695756,66.67895416,66.62084307,66.58920076,66.58361105,66.56872246,66.54802717,66.51879487,66.46821438,66.41816397,66.35415363,66.28913075,66.23519293,66.20243755,66.17958878,66.15731288,66.15819691,66.1520409,66.1544743,66.17066244,66.18939755,66.19169201,66.21210932,66.25790097,66.28690847,66.31543252,66.34071515,66.3341206,66.28062966,66.16662998,66.03381548,65.87377579,65.72769373,65.63672557,65.58432216,65.55366669,65.56902489,65.62460837,65.71082974,65.80949129,65.89446229,65.96052473,65.99835613,66.01403496,66.01269039,66.00029852,65.96475564,65.88796312,65.80303382,65.71040266,65.62801095,65.54322643,65.46270039,65.39992652,65.3329589,65.25842241
CONTRA,DOM,NDOM,ik,arm_rot,sd,9.558424966,9.48362976,9.424053366,9.370178425,9.314741508,9.297889625,9.321465078,9.358912376,9.391278551,9.407623743,9.407624634,9.392430526,9.361116336,9.329879465,9.297559935,9.263429627,9.243574912,9.233409509,9.23053721,9.231554117,9.233774479,9.234094726,9.22464347,9.232819906,9.260202516,9.273212222,9.273111234,9.25176215,9.239509988,9.222660484,9.207838386,9.193630573,9.156911135,9.129218064,9.116077499,9.131864104,9.097651975,9.076090168,9.047096281,8.973655827,8.919729993,8.869874596,8.839257711,8.807162808,8.794380842,8.800088516,8.820187003,8.836691234,8.850470635,8.876400181,8.917123075,8.966005771,9.013230787,9.05891626,9.090954867,9.117533396,9.146593684,9.192837292,9.250208787,9.283642855,9.322477576,9.357114926,9.371069725,9.365168469,9.351525193,9.351326826,9.355859101,9.341513539,9.30639957,9.301725202,9.246241975,9.208482778,9.193248397,9.208882114,9.261303144,9.305045267,9.334709819,9.36693815,9.381027579,9.387698499,9.368004294,9.331597249,9.289822407,9.245998322,9.221673793,9.215688098,9.259302058,9.346645032,9.449389816,9.579593752,9.711356465,9.852287581,9.989254753,10.16300766,10.35094709,10.59011205,10.86283259,11.14837358,11.43394013,11.70296612,11.94628048
CONTRA,DOM,NDOM,ik,elbow_flex,mean,121.6706996,121.7138174,121.6373571,121.5256729,121.4363171,121.4395263,121.5098052,121.6184468,121.7261442,121.8187114,121.8984886,121.9569092,122.0026604,122.0362952,122.0619483,122.0766873,122.0804559,122.0776081,122.0767472,122.0853037,122.09626,122.1011343,122.0921054,122.081315,122.0579917,122.0105185,121.973503,121.9735681,121.9746534,121.9329775,121.8515076,121.6373489,121.3633644,121.1996276,121.2043587,121.2848192,121.3230168,121.3115175,121.2896314,121.3256377,121.4572826,121.6131048,121.7569913,121.835807,121.8584786,121.8621064,121.8662464,121.8660884,121.8582101,121.8351954,121.7947178,121.7564453,121.7276832,121.6897233,121.6391041,121.5838339,121.5398707,121.5076826,121.4685619,121.4251659,121.3715171,121.3426515,121.3440717,121.3057447,121.2722558,121.2499515,121.2373122,121.2397947,121.2222575,121.2173511,121.1749392,121.1341952,121.1264463,121.1559796,121.209255,121.2755759,121.3167653,121.360351,121.4021665,121.429432,121.4345571,121.4120497,121.394503,121.3793704,121.3483708,121.3134435,121.2817411,121.2506814,121.2236213,121.2080514,121.2040307,121.2366569,121.2882314,121.3502514,121.4041593,121.4314563,121.432042,121.3795039,121.2332524,121.009005,120.727753
CONTRA,DOM,NDOM,ik,elbow_flex,sd,11.51881533,11.56886781,11.60684783,11.64449134,11.67198695,11.65195408,11.61349587,11.58930853,11.58190854,11.58025924,11.57665247,11.57319135,11.56843266,11.57159699,11.5717719,11.57051697,11.57004025,11.5703989,11.57267,11.57658694,11.57698661,11.56819812,11.56272313,11.56134425,11.56005595,11.57041388,11.60936131,11.62116353,11.61254694,11.60217327,11.58508244,11.61204565,11.62554257,11.57519288,11.51456386,11.46097873,11.46139334,11.57204206,11.68265197,11.75837824,11.71076981,11.5827562,11.41804993,11.33533544,11.33353827,11.35562657,11.37560632,11.38851669,11.40839887,11.42269542,11.42985333,11.44665839,11.47459945,11.50775856,11.53994051,11.56906726,11.5918778,11.6257912,11.66770335,11.68477466,11.68590858,11.68078155,11.65518348,11.62349575,11.58900039,11.54979587,11.51642923,11.51796139,11.55965762,11.61352949,11.68051681,11.75278067,11.82082924,11.8306155,11.78254958,11.72498168,11.69845521,11.66158393,11.59324134,11.52217074,11.4702566,11.42300255,11.38340393,11.34801204,11.31313744,11.28657227,11.2469147,11.21050647,11.20410941,11.21551558,11.24581024,11.2737064,11.27234896,11.25386559,11.18561796,11.11085886,11.03113686,10.98275676,10.99193188,11.08789978,11.26402188
CONTRA,DOM,NDOM,ik,hip_adduction,mean,3.555954229,3.758234437,3.75079241,3.655498221,3.44835435,3.219461714,3.023425559,2.937065291,2.904687199,2.951599031,3.04143405,3.215598275,3.457303827,3.753947018,4.070841298,4.402831568,4.7545875,5.110730324,5.466983613,5.858970358,6.273323989,6.673426903,7.043586158,7.35042107,7.607076749,7.762654023,7.779679059,7.697089982,7.524963774,7.19901695,6.566014276,5.594680423,4.487137408,3.412516828,2.670131413,2.12663137,1.668454615,1.297999573,0.974585783,0.670623343,0.407673491,0.250987288,0.181922525,0.132459475,0.068584407,0.044004324,0.108688299,0.290470521,0.589585424,0.9394144,1.306464556,1.727497266,2.213866919,2.762442181,3.3618057,4.01337679,4.732457252,5.482580381,6.207721238,6.847485733,7.371102352,7.804915244,8.204421236,8.415951651,8.593265588,8.787207442,8.95718227,9.111814256,9.293121195,9.565552431,9.871942109,10.09651013,10.13450105,9.973692176,9.692338821,9.391847308,9.181571775,8.970851488,8.725792952,8.413608963,8.071526521,7.75698926,7.480884284,7.235314476,7.009638225,6.76444981,6.451922227,6.051177416,5.589202406,5.110885368,4.658702345,4.342701376,4.176998812,4.073611549,4.009360895,3.974946587,3.914758982,3.767019061,3.468143451,2.994756609,2.313636042
CONTRA,DOM,NDOM,ik,hip_adduction,sd,2.443393392,2.491219898,2.490546147,2.440551505,2.398793214,2.331432941,2.262201238,2.216223242,2.205391576,2.233074414,2.266405199,2.35844973,2.495232414,2.65934555,2.853267202,3.049976366,3.21388408,3.376489863,3.5326309,3.709264921,3.898187407,4.057345065,4.187941294,4.334659202,4.476688941,4.585587431,4.705687075,4.781397023,4.827805378,4.852853093,4.860237346,4.828390217,4.701739579,4.558047696,4.377842137,4.326160103,4.596357818,5.025458063,5.175612835,5.002691144,4.706648897,4.412590952,4.268603607,4.366139944,4.568570644,4.705610428,4.764669157,4.805209673,4.858001739,4.952557366,5.096681876,5.259874122,5.400328118,5.4927347,5.540726599,5.537470364,5.461961555,5.300488033,5.078926758,4.840679912,4.588847955,4.399342664,4.43985355,4.207344992,4.089902934,4.014539062,4.002537815,4.059755251,4.151626945,4.189432912,4.147717513,4.008363206,3.789442158,3.546905721,3.35119501,3.283559687,3.379713957,3.455986359,3.421304544,3.352061285,3.308093418,3.325353349,3.43177734,3.624514172,3.812849514,3.931661097,3.964480349,3.921261981,3.831670417,3.702813793,3.604565342,3.516184274,3.434861907,3.383464787,3.340481693,3.298123836,3.211773192,3.119872783,3.076535264,3.104661723,3.187542902
CONTRA,DOM,NDOM,ik,hip_flexion,mean,17.91316464,17.97904469,18.03333029,18.06651756,18.05977044,18.01974849,17.98633767,17.9784432,18.04187013,18.20429659,18.47749161,18.82270578,19.27063993,19.8360208,20.52607183,21.26953064,22.02533792,22.79404126,23.59442826,24.41090222,25.2367832,26.06823881,26.85302637,27.59529208,28.28450442,28.95594261,29.54381853,30.06603885,30.6499637,31.41186543,32.41772662,33.54603962,34.69728207,35.80713897,37.06832217,38.4302125,39.81923013,41.27249081,42.79785252,44.34204434,45.81253014,47.22635008,48.58926187,49.840715,50.96889813,51.97006101,52.84413154,53.60693895,54.23164454,54.6824036,54.98001454,55.16757762,55.29561979,55.37373976,55.3624334,55.23224828,54.99036525,54.66380211,54.22581524,53.70370273,53.1163386,52.50193977,51.8407845,51.25434488,50.67189784,50.09127735,49.53210051,49.02506849,48.53819007,48.2655102,48.24410594,48.24546206,47.94006642,47.29156662,46.374519,45.45746856,44.66833283,43.73460849,42.52527647,41.11859875,39.58647105,37.94072998,36.14608488,34.18114804,32.06705644,29.8605302,27.59539644,25.28721064,22.95557348,20.60578721,18.21040915,15.75698076,13.27838058,10.77991214,8.308025605,5.884672541,3.56341594,1.467965991,-0.241898945,-1.469674734,-2.20721421
CONTRA,DOM,NDOM,ik,hip_flexion,sd,5.137768932,5.20909107,5.295156104,5.444633726,5.592141892,5.746760548,5.863411378,5.985159993,6.076572785,6.124001398,6.144297647,6.107934804,6.005259338,5.881927413,5.761587796,5.677856104,5.602083922,5.487699578,5.366534551,5.279898641,5.187009622,5.092803983,5.03819277,4.981106147,5.020887046,5.197302426,5.273424675,5.328013474,5.464250073,5.633995032,5.779618411,5.861939979,5.855616876,5.940503299,6.046937931,6.201009686,6.466176732,6.794299896,7.10470951,7.33561352,7.576873536,7.76587405,7.890967709,7.991736788,8.097018404,8.180452101,8.257986366,8.334312282,8.467512263,8.707809172,9.055353872,9.480681257,9.882968508,10.2157111,10.47576285,10.65481882,10.7311278,10.70998044,10.64270794,10.50717472,10.33523125,10.14309024,10.0067575,9.760048925,9.511589141,9.281349198,9.073528761,8.915840387,8.807421088,8.745937486,8.662893267,8.634920455,8.637171897,8.582719589,8.515032911,8.304344158,8.048644506,7.89694907,7.768438013,7.679206414,7.621503751,7.63419816,7.713190305,7.849303915,8.022504076,8.253245461,8.556873737,8.932761079,9.355762819,9.76550654,10.17589767,10.50803429,10.76851515,10.98132306,11.17005794,11.34028766,11.45055543,11.46840386,11.42958887,11.37690665,11.35320049
CONTRA,DOM,NDOM,ik,hip_rotation,mean,2.451606041,2.437576202,2.498500767,2.561352576,2.614554347,2.64129109,2.641630365,2.623143239,2.645077376,2.711203154,2.79806234,2.935957215,3.086156927,3.219100109,3.291588077,3.323844806,3.306204665,3.23579482,3.178500986,3.162179746,3.183515994,3.236541361,3.302378088,3.332354861,3.305870983,3.220678155,3.051652261,2.8112924,2.483297685,2.07866236,1.617041944,1.15613936,0.741873545,0.4626069,0.410303911,0.594622299,0.848331059,1.199743771,1.631147915,2.125594659,2.717223927,3.402668696,4.196492178,5.117503559,6.131719773,7.234371638,8.401603531,9.646542346,10.96664042,12.29947922,13.57433968,14.64807099,15.40729602,15.88000684,16.12711576,16.18513527,16.07259668,15.85130858,15.60004122,15.33265047,15.05194376,14.74387147,14.43983806,14.12400723,13.76410767,13.37703418,12.92810519,12.48117043,12.20076713,12.01847224,11.70439464,11.52251763,11.44480725,11.31448851,11.17303598,10.82880977,10.45531644,10.0198168,9.51304085,8.954244607,8.334625315,7.736866376,7.185090592,6.680508217,6.229997979,5.826276754,5.485604946,5.242160686,5.112257706,5.053751068,5.062072836,5.144012473,5.257625975,5.406610718,5.603495777,5.810598612,6.024595934,6.262201196,6.444106257,6.428105166,6.194476463
CONTRA,DOM,NDOM,ik,hip_rotation,sd,3.993512544,4.085492918,4.175921929,4.268878505,4.350790721,4.439171324,4.515659655,4.57278996,4.625350452,4.671697325,4.697142071,4.730894959,4.791561799,4.871234537,4.963399164,5.047238174,5.078920935,5.058272588,4.976209907,4.876817584,4.820101791,4.796752866,4.784590841,4.742660995,4.689507036,4.647399193,4.651168604,4.725186275,4.807828976,4.916317212,5.031830678,5.116310096,5.247399936,5.423149461,5.58491708,5.688717845,5.926233291,6.146353034,6.237901706,6.275499383,6.295864398,6.343971062,6.472496856,6.677887575,6.943585337,7.269762765,7.592839837,7.803630571,7.865840538,7.855877612,7.81962597,7.735127367,7.528218946,7.239939459,7.017526297,6.799655752,6.515279409,6.303045096,6.334010708,6.62830287,7.153001867,7.611163392,7.791740524,7.728891768,7.572776339,7.542707734,7.580550764,7.47991229,7.24115415,7.006244472,6.896456221,6.767728598,6.717448464,6.691757632,6.49614705,5.966339597,5.45526716,5.187505052,5.214913372,5.381149092,5.478610024,5.468855405,5.321037007,5.062658437,4.732897206,4.434136534,4.204554395,4.00745989,3.952860851,4.021338032,4.109981155,4.272910975,4.484441401,4.698658532,4.910169807,5.090815472,5.208514343,5.194763287,5.153933196,5.146136129,5.05667956
CONTRA,DOM,NDOM,ik,knee_angle,mean,17.87218969,18.72258901,19.51068172,20.21751707,20.85567512,21.46249611,22.11806972,22.86885665,23.80799081,24.98440577,26.43714251,28.13349123,30.1190242,32.40040466,34.95458404,37.67185769,40.49513725,43.41437922,46.41588005,49.47707515,52.57465241,55.67484608,58.71412678,61.68584314,64.54179775,67.2852846,69.96884993,72.63502348,75.36077337,78.24940395,81.2903686,84.38228699,87.34900019,90.08948153,92.61759853,94.90708011,96.80376517,98.38625552,99.70009149,100.6837386,101.2739186,101.4616716,101.2415439,100.6043788,99.56524047,98.10073052,96.21111012,93.89678822,91.1753512,88.06488079,84.62055515,80.91601304,76.99984849,72.89707205,68.60034947,64.10429933,59.44920838,54.69504969,49.87407689,45.10376249,40.47139655,36.12407214,32.19393474,28.83335618,26.12864243,23.96385412,22.29479614,21.17228193,20.52884442,20.19495956,20.46834493,21.16071223,21.60785155,21.77151575,21.63310065,21.43780708,21.53887101,21.66749003,21.65743895,21.47390502,21.13138505,20.65839743,20.04882666,19.30618035,18.40445473,17.40511876,16.36302543,15.28087564,14.2014564,13.1440486,12.08471046,11.03146733,10.04535082,9.119703945,8.32785953,7.774278435,7.57500108,7.850002828,8.795599248,10.52005924,13.02394348
CONTRA,DOM,NDOM,ik,knee_angle,sd,5.250971293,5.681339077,6.047619715,6.356944816,6.574744088,6.724504729,6.828863087,6.941343944,7.051416768,7.181028774,7.381871059,7.633388021,7.945265075,8.384163377,8.902948454,9.418098819,9.851716263,10.18294231,10.51056808,10.90029071,11.3142003,11.72303337,12.10483615,12.4142832,12.70677356,12.97575999,13.15593051,13.27426889,13.40090137,13.53821341,13.65398459,13.73365249,13.74132703,13.71773137,13.11618549,12.18218862,11.86174039,11.81717468,11.74777388,11.64965847,11.67119639,11.81942734,12.12794817,12.75197523,13.77422565,15.25862906,17.17412376,19.4378173,21.94590644,24.52036471,26.9317732,28.9722676,30.49297962,31.49966546,32.06877972,32.22684523,31.9772599,31.33932345,30.4218285,29.26759406,27.9084259,26.33432949,24.57160243,22.69095636,20.77150824,18.9371234,17.27682011,15.75481055,14.46624967,13.55188615,12.84907405,12.24996689,11.91843765,11.50621906,11.12354311,10.81264017,10.43192375,10.21520124,10.14054534,10.23672999,10.46526146,10.76417521,11.12425185,11.5148257,11.88309675,12.18211106,12.34476993,12.35677402,12.22322984,11.92649338,11.48322636,10.89670859,10.18461199,9.302227282,8.306967045,7.343964489,6.521971094,5.885374111,5.498157485,5.349659853,5.495378353
